Name;TOA (UTC+3);TOA (UTC+0);Illuminated;RTC;OBC On/Off;RM0 On/Off;RM1 On/Off;OSS On/Off;Sensors On/Off;SDR On/Off;N/A 0;N/A 1;Guard flag OBC;Guard flag RM0;Guard flag RM1;Guard flag OSS;Guard flag Sensors;Guard flag SDR;N/A 2;N/A 3;System Bus Voltage [mV];System Bus Current [mA];BA Charge [mA/h];Current on OBC [mA];Current on RM1 [mA];Current on RМ2 [mA];Current on OSS [mA];Current on Sensors [mA];Current on SDR [mA];Min Temp BA [C];Max Temp BA [C];Current from SP1 [mA];Current from SP2 [mA];Current from SP3 [mA];Current from SP4 [mA];Bus voltage SP;BA discharge On/Off 72;BA discharge On/Off 73;BA discharge On/Off 74;BA discharge On/Off 75;BA discharge On/Off 76;BA discharge On/Off 77;N/A 4;N/A 5;BA charge On/Off 72;BA charge On/Off 73;BA charge On/Off 74;BA charge On/Off 75;BA charge On/Off 76;BA charge On/Off 77;N/A 6;N/A 7;BA Charge %;Packet (HEX)
Polytech_U1;2022-08-27-08:57:36;2022-08-27-05:57:36;0;34647;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02436b06e3f623007621c0393ff05578700040097fd0800000400000001020000000007303032
Polytech_U1;2022-08-27-08:57:36;2022-08-27-05:57:36;0;34647;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02436b06e3f623007621c0393ff05578700040097fd0800000400000001020000000007303032
Polytech_U1;2022-08-27-08:57:36;2022-08-27-05:57:36;0;34647;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02436b06e3f623007621c0393ff05578700040097fd0800000400000001020000000007303032
Polytech_U1;2022-08-27-08:58:36;2022-08-27-05:58:36;0;34707;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ade96e3f623107fa1d0395ff05938700040097fd0800000400000001020000000007303032
Polytech_U1;2022-08-27-08:58:36;2022-08-27-05:58:36;0;34707;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ade96e3f623107fa1d0395ff05938700040097fd0800000400000001020000000007303032
Polytech_U1;2022-08-27-08:58:36;2022-08-27-05:58:36;0;34707;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ade96e3f623107fa1d0395ff05938700040097fd0800000400000001020000000007303032
Polytech_U1;2022-08-27-08:59:36;2022-08-27-05:59:36;0;34762;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02464226f3f623207921f0396ff05ca8700040097fd0800000400000001020000000006303032
Polytech_U1;2022-08-27-08:59:36;2022-08-27-05:59:36;0;34762;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02464226f3f623207921f0396ff05ca8700040097fd0800000400000001020000000006303032
Polytech_U1;2022-08-27-08:59:36;2022-08-27-05:59:36;0;34762;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02464226f3f623207921f0396ff05ca8700040097fd0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:00:36;2022-08-27-06:00:36;0;34817;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024425a6f3f6233072a210393ff05018800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:00:36;2022-08-27-06:00:36;0;34817;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024425a6f3f6233072a210393ff05018800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:00:36;2022-08-27-06:00:36;0;34817;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024425a6f3f6233072a210393ff05018800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:01:21;2022-08-27-06:01:21;0;34877;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02482936f3f623407c2220396ff053d8800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:01:21;2022-08-27-06:01:21;0;34877;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02482936f3f623407c2220396ff053d8800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:01:38;2022-08-27-06:01:38;0;34877;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02482936f3f623407c2220396ff053d8800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:02:24;2022-08-27-06:02:24;0;34932;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0242ecc6f3f6235075a240393ff05748800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:02:24;2022-08-27-06:02:24;0;34932;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0242ecc6f3f6235075a240393ff05748800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:02:24;2022-08-27-06:02:24;0;34932;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0242ecc6f3f6235075a240393ff05748800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:03:22;2022-08-27-06:03:22;0;34987;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ba04703f623607f2250393ff05ab8800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:03:22;2022-08-27-06:03:22;0;34987;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ba04703f623607f2250393ff05ab8800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:04:22;2022-08-27-06:04:22;0;35047;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249f3d703f6237078a270394ff05e78800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:04:22;2022-08-27-06:04:22;0;35047;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249f3d703f6237078a270394ff05e78800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:04:22;2022-08-27-06:04:22;0;35047;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;1;2;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249f3d703f6237078a270394ff05e78800040097fe0800000400000001020000000006303032
Polytech_U1;2022-08-27-09:06:22;2022-08-27-06:06:22;0;35157;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;0;1;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024a2ae703f623907ba2a0393ff05558900040097fe0800000400000000010000000006303032
Polytech_U1;2022-08-27-10:10:10;2022-08-27-07:10:10;1;38999;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;400;600;0;0;60;0;0;0;-1;1;20;860;40;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024ffaf7f3f627d070000009cfffe57980004009a0806000003000000ff01012b0200c8303032
Polytech_U1;2022-08-27-10:10:22;2022-08-27-07:10:22;1;39009;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;600;0;0;20;0;0;0;-1;1;140;880;40;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02484bc7f3f627d075a0000a1fffe61980004009a0906000001000000ff01072c0200c8303032
Polytech_U1;2022-08-27-10:10:22;2022-08-27-07:10:22;1;39009;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;600;0;0;20;0;0;0;-1;1;140;880;40;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02484bc7f3f627d075a0000a1fffe61980004009a0906000001000000ff01072c0200c8303032
Polytech_U1;2022-08-27-10:10:22;2022-08-27-07:10:22;1;39009;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;600;0;0;20;0;0;0;-1;1;140;880;40;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02484bc7f3f627d075a0000a1fffe61980004009a0906000001000000ff01072c0200c8303032
Polytech_U1;2022-08-27-10:10:38;2022-08-27-07:10:38;1;39019;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;600;0;0;60;0;0;0;-1;1;300;880;40;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024cfc37f3f627e070000009ffffe6b980004009a0906000003000000ff010f2c0200c8303032
Polytech_U1;2022-08-27-10:10:38;2022-08-27-07:10:38;1;39029;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;500;600;0;0;60;0;0;0;-1;1;380;800;40;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402448cd7f3f627e0700000099fffd75980004009b0a06000003000000ff0113280200c8303032
Polytech_U1;2022-08-27-10:10:52;2022-08-27-07:10:52;1;39039;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;550;600;0;0;60;0;0;0;-1;1;520;540;20;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40240dd67f3f627e070000009dfffa7f980004009b0b06000003000000ff011a1b0100c8303032
Polytech_U1;2022-08-27-10:11:06;2022-08-27-07:11:06;1;39049;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;550;600;0;0;60;0;0;0;-1;1;660;600;20;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024b0e17f3f627e0700000097ff0189980004009b0b06000003000000ff01211e0100c8303032
Polytech_U1;2022-08-27-10:11:06;2022-08-27-07:11:06;1;39059;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;600;600;0;0;60;0;0;0;-1;1;760;520;20;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402422ea7f3f627e070000009dff0093980004009b0c06000003000000ff01261a0100c8303032
Polytech_U1;2022-08-27-10:11:22;2022-08-27-07:11:22;1;39069;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;550;600;0;0;60;0;0;0;-1;1;740;360;0;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024bef57f3f627e074a00009fff009d980004009b0b06000003000000ff0125120000c8303032
Polytech_U1;2022-08-27-10:11:22;2022-08-27-07:11:22;1;39069;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;550;600;0;0;60;0;0;0;-1;1;740;360;0;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024bef57f3f627e074a00009fff009d980004009b0b06000003000000ff0125120000c8303032
Polytech_U1;2022-08-27-10:11:22;2022-08-27-07:11:22;1;39069;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;550;600;0;0;60;0;0;0;-1;1;740;360;0;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024bef57f3f627e074a00009fff009d980004009b0b06000003000000ff0125120000c8303032
Polytech_U1;2022-08-27-10:11:37;2022-08-27-07:11:37;1;39079;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;550;600;0;0;60;0;0;0;-1;1;760;260;0;0;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402405fe7f3f627f070000009cff06a7980004009b0b06000003000000ff01260d0000c8303032
Polytech_U1;2022-08-27-10:11:52;2022-08-27-07:11:52;1;39094;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;500;600;0;0;60;0;0;0;-1;1;780;60;0;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40248e12803f627f070000009dff07b6980004009a0a06000003000000ff0127030001c8303032
Polytech_U1;2022-08-27-10:12:06;2022-08-27-07:12:06;1;39114;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;700;0;0;60;0;0;0;-1;1;780;20;20;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e40246226803f627f070000009bff08ca980004009a0907000003000000ff0127010101c8303032
Polytech_U1;2022-08-27-10:12:22;2022-08-27-07:12:22;1;39124;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;700;0;0;80;0;0;0;-1;1;860;20;60;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024c32e803f627f073200009dff08d4980004009a0907000004000000ff012b010301c8303032
Polytech_U1;2022-08-27-10:12:22;2022-08-27-07:12:22;1;39124;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7700;450;700;0;0;80;0;0;0;-1;1;860;20;60;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024c32e803f627f073200009dff08d4980004009a0907000004000000ff012b010301c8303032
Polytech_U1;2022-08-27-10:13:22;2022-08-27-07:13:22;1;39179;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;500;700;0;0;80;0;0;0;-1;1;720;20;200;40;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0248566803f627f07120000aeff080b990004009b0a07000004000000ff0124010a02c8303032
Polytech_U1;2022-08-27-10:14:08;2022-08-27-07:14:08;1;39239;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;450;700;0;0;60;0;0;0;-1;1;740;20;120;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024a09f803f627f075a01009cff0a47990004009b0907000003000000ff0125010604c8303032
Polytech_U1;2022-08-27-10:14:08;2022-08-27-07:14:08;1;39239;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;450;700;0;0;60;0;0;0;-1;1;740;20;120;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024a09f803f627f075a01009cff0a47990004009b0907000003000000ff0125010604c8303032
Polytech_U1;2022-08-27-10:14:08;2022-08-27-07:14:08;1;39239;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;450;700;0;0;60;0;0;0;-1;1;740;20;120;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024a09f803f627f075a01009cff0a47990004009b0907000003000000ff0125010604c8303032
Polytech_U1;2022-08-27-10:14:38;2022-08-27-07:14:38;1;39259;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;400;700;0;0;80;0;0;0;-1;1;760;20;40;80;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e402465b5803f627f0700000096ff0a5b990004009b0807000004000000ff0126010204c8303032
Polytech_U1;2022-08-27-10:15:08;2022-08-27-07:15:08;1;39294;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;400;700;0;0;60;0;0;0;0;2;720;80;20;100;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02490d8803f627f07e2000097ff0a7e990004009b0807000003000000000224040105c8303032
Polytech_U1;2022-08-27-10:15:51;2022-08-27-07:15:51;1;39329;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7750;450;700;0;0;60;0;0;0;0;2;680;260;20;100;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027e4024befc803f627f0700000095ff0aa1990004009b09070000030000000002220d0105c8303032
Polytech_U1;2022-08-27-10:16:07;2022-08-27-07:16:07;1;39349;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7800;500;700;0;0;60;0;0;0;0;2;660;420;20;100;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241f10813f627f0782000099ff09b5990004009c0a07000003000000000221150105c8303032
Polytech_U1;2022-08-27-10:17:07;2022-08-27-07:17:07;1;39409;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7800;600;700;0;0;60;0;0;0;0;2;460;560;40;60;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241949813f627f078a01009bff0af1990004009c0c070000030000000002171c0203c8303032
Polytech_U1;2022-08-27-10:17:51;2022-08-27-07:17:51;1;39464;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7850;650;700;0;0;60;0;0;0;0;2;820;460;60;20;5000;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024e882813f627f078a01009bff0a289a0004009d0d07000003000000000229170301c8303032
Polytech_U1;2022-08-27-10:29:22;2022-08-27-07:29:22;1;40143;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;-50;800;0;0;80;0;0;0;2;4;0;0;40;0;4850;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ad2a843f628a0722110096ff08cf9c00040099ff08000004000000020400000200c2303032
Polytech_U1;2022-08-27-10:29:22;2022-08-27-07:29:22;1;40143;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7650;-50;800;0;0;80;0;0;0;2;4;0;0;40;0;4850;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ad2a843f628a0722110096ff08cf9c00040099ff08000004000000020400000200c2303032
Polytech_U1;2022-08-27-10:30:20;2022-08-27-07:30:20;1;40198;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024e162843f628b07ba12008fff08069d00040098fe0800000400000002040000000006303032
Polytech_U1;2022-08-27-10:30:20;2022-08-27-07:30:20;1;40198;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024e162843f628b07ba12008fff08069d00040098fe0800000400000002040000000006303032
Polytech_U1;2022-08-27-10:30:20;2022-08-27-07:30:20;1;40198;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;150;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024e162843f628b07ba12008fff08069d00040098fe0800000400000002040000000006303032
Polytech_U1;2022-08-27-10:31:07;2022-08-27-07:31:07;0;40258;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ef9b843f628c0752140093ff08429d00040098fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:31:07;2022-08-27-07:31:07;0;40258;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ef9b843f628c0752140093ff08429d00040098fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:31:07;2022-08-27-07:31:07;0;40258;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7600;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024ef9b843f628c0752140093ff08429d00040098fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:32:07;2022-08-27-07:32:07;0;40313;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02445d4843f628d07ea150093ff08799d00040097fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:32:07;2022-08-27-07:32:07;0;40313;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02445d4843f628d07ea150093ff08799d00040097fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:32:07;2022-08-27-07:32:07;0;40313;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec02445d4843f628d07ea150093ff08799d00040097fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:33:07;2022-08-27-07:33:07;0;40368;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024d80c853f628e0782170093ff08b09d00040097fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:33:07;2022-08-27-07:33:07;0;40368;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024d80c853f628e0782170093ff08b09d00040097fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:33:07;2022-08-27-07:33:07;0;40368;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-150;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024d80c853f628e0782170093ff08b09d00040097fd0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:34:07;2022-08-27-07:34:07;0;40428;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249c45853f628f071a190093ff08ec9d00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:34:07;2022-08-27-07:34:07;0;40428;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249c45853f628f071a190093ff08ec9d00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:34:07;2022-08-27-07:34:07;0;40428;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0249c45853f628f071a190093ff08ec9d00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:34:51;2022-08-27-07:34:51;0;40483;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024947e853f629007b21a008bff08239e00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:34:51;2022-08-27-07:34:51;0;40483;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024947e853f629007b21a008bff08239e00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:35:07;2022-08-27-07:35:07;0;40483;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec024947e853f629007b21a008bff08239e00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:35:51;2022-08-27-07:35:51;0;40538;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241db6853f6291074a1c0093ff085a9e00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:35:51;2022-08-27-07:35:51;0;40538;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241db6853f6291074a1c0093ff085a9e00040097fe0800000400000002040000000007303032
Polytech_U1;2022-08-27-10:35:51;2022-08-27-07:35:51;0;40538;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7550;-100;800;0;0;80;0;0;0;2;4;0;0;0;0;175;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;50;01027ec0241db6853f6291074a1c0093ff085a9e00040097fe0800000400000002040000000007303032
